,valid_start,AIR_TEMP,AIR_TEMP_MAX,AIR_TEMP_MIN,PRCP,total_demand,demand_prediction
2796,2015-08-25 02:00:00,10.906756756756756,11.687837837837838,10.4,0.11232876712328768,9390.619999999999,9549.331695361487
2797,2015-08-25 03:00:00,11.058108108108108,11.748648648648649,10.606756756756756,0.10410958904109589,8760.74,9783.734167327924
2798,2015-08-25 04:00:00,11.217567567567567,11.69864864864865,10.62972972972973,0.09315068493150684,8417.19,9884.997413715837
2799,2015-08-25 05:00:00,11.014864864864865,11.39864864864865,10.425675675675675,0.11506849315068493,8430.45,10106.985741443468
2800,2015-08-25 06:00:00,10.66081081081081,10.874324324324325,10.07162162162162,0.10136986301369863,9178.85,10575.782454248878
2801,2015-08-25 07:00:00,10.16891891891892,10.26081081081081,9.49054054054054,0.1095890410958904,10961.73,10809.55398701004
2802,2015-08-25 08:00:00,9.545945945945945,9.667567567567568,8.891891891891891,0.0821917808219178,12109.0,10851.209404730394
2803,2015-08-25 09:00:00,9.013698630136986,9.17945205479452,8.594520547945205,0.0684931506849315,12521.630000000001,11266.74888868809
2804,2015-08-25 10:00:00,8.776388888888889,8.968055555555557,8.343055555555557,0.043835616438356165,12321.6,11224.228241049284
2805,2015-08-25 11:00:00,8.556164383561644,8.77945205479452,8.175342465753424,0.0273972602739726,12066.400000000001,11311.613298778011
2806,2015-08-25 12:00:00,8.431506849315069,8.642465753424657,8.104109589041096,0.016438356164383564,11917.849999999999,11491.747708238314
2807,2015-08-25 13:00:00,8.315068493150685,8.463013698630137,7.986301369863014,0.01643835616438356,11908.919999999998,11661.247263819114
2808,2015-08-25 14:00:00,8.163013698630136,8.306849315068494,7.782191780821918,0.0136986301369863,11926.09,11584.817904662581
2809,2015-08-25 15:00:00,7.901369863013698,8.138356164383563,7.53013698630137,0.010958904109589041,11869.73,11449.85487589355
2810,2015-08-25 16:00:00,7.7465753424657535,7.913698630136987,7.316438356164384,0.010958904109589041,11844.33,11515.627470514144
2811,2015-08-25 17:00:00,7.4821917808219185,7.642465753424657,7.0780821917808225,0.010958904109589041,12197.1,11649.393532385035
2812,2015-08-25 18:00:00,7.272602739726027,7.494520547945206,6.920547945205479,0.0136986301369863,12939.02,11680.927775550683
2813,2015-08-25 19:00:00,7.195833333333334,7.434722222222222,6.845833333333333,0.008219178082191782,13437.84,11673.133913790638
2814,2015-08-25 20:00:00,7.126388888888889,7.415277777777778,6.890277777777778,0.0136986301369863,12924.85,11865.096598935583
2815,2015-08-25 21:00:00,7.226388888888888,7.956944444444444,7.108333333333333,0.005479452054794521,12333.580000000002,11523.719236682176
2816,2015-08-25 22:00:00,7.923287671232877,9.221917808219178,7.847945205479451,0.019178082191780823,11425.91,11031.00338573378
2817,2015-08-25 23:00:00,9.136986301369863,10.53013698630137,9.03013698630137,0.010958904109589041,10417.83,10530.804444137615
2818,2015-08-26 00:00:00,10.347297297297297,11.645945945945945,10.167567567567568,0.008219178082191782,10856.939999999999,10049.713842218418
2819,2015-08-26 01:00:00,11.39054054054054,12.543243243243245,11.1,0.0136986301369863,10305.74,9627.326108027048
2820,2015-08-26 02:00:00,12.024324324324324,12.85,11.622972972972974,0.019178082191780823,9582.529999999999,9617.904711839561
2821,2015-08-26 03:00:00,12.308108108108108,13.041891891891892,11.943243243243243,0.016438356164383564,8742.970000000001,9820.750856079601
2822,2015-08-26 04:00:00,12.505405405405405,13.063513513513515,12.03918918918919,0.06301369863013699,8464.64,9870.833964228847
2823,2015-08-26 05:00:00,12.416216216216215,12.748648648648649,11.881081081081081,0.06301369863013699,8527.14,10264.31222906897
2824,2015-08-26 06:00:00,12.269444444444444,12.468055555555557,11.594444444444443,0.038356164383561646,9261.49,10401.396347900038
2825,2015-08-26 07:00:00,11.683333333333334,11.777777777777779,10.761111111111111,0.08493150684931507,10966.77,10342.814236581826
2826,2015-08-26 08:00:00,10.809722222222222,10.908333333333333,10.043055555555556,0.0684931506849315,12330.12,10608.419353065292
2827,2015-08-26 09:00:00,10.154166666666667,10.269444444444444,9.570833333333333,0.0410958904109589,12762.32,10938.161196074656
2828,2015-08-26 10:00:00,9.715277777777779,9.940277777777778,9.24861111111111,0.049315068493150684,12657.619999999999,10919.702911380831
2829,2015-08-26 11:00:00,9.468055555555557,9.63888888888889,9.00138888888889,0.07945205479452054,12194.5,11079.381585146126
2830,2015-08-26 12:00:00,9.227777777777778,9.426388888888889,8.795833333333333,0.03561643835616438,11888.130000000001,11137.275157515907
2831,2015-08-26 13:00:00,9.031944444444443,9.208333333333334,8.481944444444444,0.10136986301369863,11686.82,10962.726427030604
2832,2015-08-26 14:00:00,8.684507042253522,8.938028169014085,8.204225352112676,0.15342465753424656,11759.68,10956.364623087402
2833,2015-08-26 15:00:00,8.419718309859155,8.678873239436621,7.932394366197184,0.23835616438356164,11767.83,10960.032501963151
2834,2015-08-26 16:00:00,8.091666666666667,8.381944444444445,7.690277777777778,0.18082191780821916,11821.76,11161.747101015999
2835,2015-08-26 17:00:00,7.969444444444444,8.191666666666666,7.444444444444445,0.2794520547945205,12153.27,11069.11682483915
2836,2015-08-26 18:00:00,7.701388888888889,7.968055555555556,7.381944444444445,0.21369863013698628,12859.560000000001,11483.636166561038
2837,2015-08-26 19:00:00,7.634722222222223,7.833333333333333,7.273611111111112,0.3205479452054794,13348.33,11535.105495147516
2838,2015-08-26 20:00:00,7.445714285714287,7.702857142857144,7.037142857142857,0.2493150684931507,12886.05,11368.088562221883
2839,2015-08-26 21:00:00,7.308695652173913,7.881159420289855,7.114492753623188,0.3561643835616438,12349.92,11369.420401853877
2840,2015-08-26 22:00:00,7.820289855072464,8.934782608695652,7.67536231884058,0.33972602739726027,11596.92,10891.363147724918
2841,2015-08-26 23:00:00,8.963235294117647,10.027941176470588,8.788235294117648,0.5232876712328768,10814.259999999998,10464.24883996369
2842,2015-08-27 00:00:00,9.799999999999999,10.753521126760564,9.585915492957747,0.8301369863013699,11258.23,10180.863292353042
2843,2015-08-27 01:00:00,10.446575342465755,11.427397260273974,10.163013698630136,0.9506849315068494,10487.21,9808.923060614721
